Date,Close
10/24/2014,33.96
10/25/2014,34.88
10/26/2014,33.8
10/27/2014,34.5
10/28/2014,34.32
10/29/2014,34.9
10/30/2014,35.16
10/31/2014,35.14
11/1/2014,35.32
11/2/2014,35.45
11/3/2014,35.68
11/4/2014,35.86
11/5/2014,34.95
11/6/2014,34.51
11/7/2014,34.63
11/8/2014,34.95
11/9/2014,35.52
11/10/2014,35.49
11/11/2014,34.76
11/12/2014,35.18
11/13/2014,35.38
11/14/2014,34.71
11/15/2014,35.2
11/16/2014,34.25
11/17/2014,34.1
11/18/2014,33.44
11/19/2014,33.69
11/20/2014,33.91
11/21/2014,33.36
11/22/2014,32.8
11/23/2014,33.69
11/24/2014,33.37
11/25/2014,32.9
11/26/2014,32.97
11/27/2014,32.87
11/28/2014,32.04
11/29/2014,32.38
11/30/2014,32.5
12/1/2014,30.06
12/2/2014,30.75
12/3/2014,30.49
12/4/2014,29.97
12/5/2014,29.54
12/6/2014,29.83
12/7/2014,29.66
12/8/2014,29.97
12/9/2014,29.01
12/10/2014,29.39
12/11/2014,29.46
12/12/2014,29.11
12/13/2014,29.9
12/14/2014,29.4
12/15/2014,29.46
12/16/2014,29.37
12/17/2014,29.6
12/18/2014,29.52
12/19/2014,29.26
12/20/2014,29.25
12/21/2014,28.91
12/22/2014,28
12/23/2014,27.87
12/24/2014,28.44
12/25/2014,28.24
12/26/2014,28.83
12/27/2014,28.39
12/28/2014,28.51
12/29/2014,28.22
12/30/2014,28.57
12/31/2014,28.47
1/1/2015,28.87
1/2/2015,28.47
1/3/2015,28.01
1/4/2015,29.58
1/5/2015,30.1
1/6/2015,30.55
1/7/2015,30.42
1/8/2015,30.13
1/9/2015,30.28
1/10/2015,31.64
1/11/2015,30.44
1/12/2015,30.68
1/13/2015,30.38
1/14/2015,30.78
1/15/2015,30.61
1/16/2015,30.85
1/17/2015,30.47
1/18/2015,30.63
1/19/2015,31.35
1/20/2015,31.84
1/21/2015,32.64
1/22/2015,32.5
1/23/2015,32.61
1/24/2015,32.82
1/25/2015,32.9
1/26/2015,31.89
1/27/2015,32.33
1/28/2015,32.21
1/29/2015,31.05
1/30/2015,30.75
1/31/2015,29.93
2/1/2015,30.43
2/2/2015,31.69
2/3/2015,32.25
2/4/2015,32.17
2/5/2015,31.59
2/6/2015,30.56
2/7/2015,29.47
2/8/2015,29.59
2/9/2015,29.7
2/10/2015,28.28
2/11/2015,28.36
2/12/2015,29.07
2/13/2015,29.46
2/14/2015,30.76
2/15/2015,30.59
2/16/2015,31
2/17/2015,29.8
2/18/2015,29.27
2/19/2015,28
2/20/2015,28.46
2/21/2015,28.77
2/22/2015,28.86
2/23/2015,29.01
2/24/2015,28.98
2/25/2015,27.71
2/26/2015,27.9
2/27/2015,27.43
2/28/2015,27.71
3/1/2015,27.91
3/2/2015,27.16
3/3/2015,27.13
3/4/2015,26.93
3/5/2015,26.94
3/6/2015,27.12
3/7/2015,27.18
3/8/2015,27.61
3/9/2015,27.99
3/10/2015,27.19
3/11/2015,25.87
3/12/2015,25.19
3/13/2015,25.62
3/14/2015,25.49
3/15/2015,24.46
3/16/2015,24.27
3/17/2015,25.19
3/18/2015,24.89
3/19/2015,25.21
3/20/2015,25.7
3/21/2015,26.18
3/22/2015,26.75
3/23/2015,27.33
3/24/2015,27.21
3/25/2015,27.34
3/26/2015,27.17
3/27/2015,26.98
3/28/2015,27.16
3/29/2015,26.82
3/30/2015,27.2
3/31/2015,26.44
4/1/2015,25.49
4/2/2015,26
4/3/2015,26.68
4/4/2015,26.59
4/5/2015,26.21
4/6/2015,27.39
4/7/2015,27.32
4/8/2015,27.37
4/9/2015,27.5
4/10/2015,26.52
4/11/2015,25.84
4/12/2015,26.38
4/13/2015,27.08
4/14/2015,26.76
4/15/2015,27.3
4/16/2015,27.08
4/17/2015,26.66
4/18/2015,26.26
4/19/2015,26.14
4/20/2015,25.9
4/21/2015,26.15
4/22/2015,25.66
4/23/2015,25.55
4/24/2015,25.12
4/25/2015,24.88
4/26/2015,25.26
4/27/2015,25.05
4/28/2015,25.41
4/29/2015,25.44
4/30/2015,24.85
5/1/2015,24.6
5/2/2015,23.74
5/3/2015,23.39
5/4/2015,23.57
5/5/2015,23.09
5/6/2015,23.58
5/7/2015,23.08
5/8/2015,22.91
5/9/2015,24.13
5/10/2015,25.4
5/11/2015,25.14
5/12/2015,24.78
5/13/2015,24.14
5/14/2015,24.57
5/15/2015,23.48
5/16/2015,23.25
5/17/2015,23.03
5/18/2015,23.44
5/19/2015,23.66
5/20/2015,24
5/21/2015,23.17
5/22/2015,23.44
5/23/2015,23.2
5/24/2015,22.62
5/25/2015,22.38
5/26/2015,22.29
5/27/2015,22.36
5/28/2015,21.82
5/29/2015,21.57
5/30/2015,20.95
5/31/2015,20.91
6/1/2015,20.26
6/2/2015,20.14
6/3/2015,20.2
6/4/2015,20.09
6/5/2015,21.84
6/6/2015,20.92
6/7/2015,20.74
6/8/2015,21.8
6/9/2015,21.32
6/10/2015,20.85
6/11/2015,21.03
6/12/2015,21.61
6/13/2015,20.27
6/14/2015,20.25
6/15/2015,20.06
6/16/2015,20.09
6/17/2015,20.76
6/18/2015,20.46
6/19/2015,22.43
6/20/2015,21.72
6/21/2015,21.69
6/22/2015,21.87
6/23/2015,22.28
6/24/2015,22.04
6/25/2015,22.55
6/26/2015,22.47
6/27/2015,23.3
6/28/2015,24.03
6/29/2015,24.88
6/30/2015,25.35
7/1/2015,25.7
7/2/2015,27.02
7/3/2015,28.68
7/4/2015,28.39
7/5/2015,28.44
7/6/2015,28.95
7/7/2015,29.54
7/8/2015,29.39
7/9/2015,28.88
7/10/2015,29
7/11/2015,28.98
7/12/2015,29.41
7/13/2015,28.85
7/14/2015,28.35
7/15/2015,27.97
7/16/2015,28.06
7/17/2015,28.73
7/18/2015,28.95
7/19/2015,28.36
7/20/2015,27.99
7/21/2015,28.64
7/22/2015,27.83
7/23/2015,27.52
7/24/2015,28.12
7/25/2015,27.3
7/26/2015,27.36
7/27/2015,26.95
7/28/2015,27.39
7/29/2015,28.16
7/30/2015,27.86
7/31/2015,27.57
8/1/2015,28.22
8/2/2015,27.75
8/3/2015,27.77
8/4/2015,27.46
8/5/2015,27.46
8/6/2015,26.99
8/7/2015,27.42
8/8/2015,28.01
8/9/2015,28.23
8/10/2015,28.18
8/11/2015,28.89
8/12/2015,28.53
8/13/2015,28.76
8/14/2015,28.87
8/15/2015,29.15
8/16/2015,29.15
8/17/2015,29.93
8/18/2015,29.65
8/19/2015,29.23
8/20/2015,29.31
8/21/2015,29.33
8/22/2015,29.31
8/23/2015,28.9
8/24/2015,28.03
8/25/2015,28.23
8/26/2015,28.15
8/27/2015,28.66
8/28/2015,28.48
8/29/2015,28.53
8/30/2015,29.12
8/31/2015,28.74
9/1/2015,28.93
9/2/2015,28.99
9/3/2015,28.58
9/4/2015,28.19
9/5/2015,27.91
9/6/2015,27.9
9/7/2015,27.82
9/8/2015,26.94
9/9/2015,26.53
9/10/2015,26.58
9/11/2015,26.86
9/12/2015,27.23
9/13/2015,27.05
9/14/2015,27.4
9/15/2015,27.1
9/16/2015,26.93
9/17/2015,27.24
9/18/2015,26.94
9/19/2015,26.02
9/20/2015,26.51
9/21/2015,27.42
9/22/2015,27.61
9/23/2015,28.19
9/24/2015,27.41
9/25/2015,27.11
9/26/2015,27.59
9/27/2015,27.59
9/28/2015,27.77
9/29/2015,29.8
9/30/2015,30.63
10/1/2015,30.6
10/2/2015,30.63
10/3/2015,30.56
10/4/2015,30.49
10/5/2015,30.06
10/6/2015,30.08
10/7/2015,30.6
10/8/2015,29.92
10/9/2015,29.94
10/10/2015,29.26
10/11/2015,29.53
10/12/2015,29.42
10/13/2015,28.46
10/14/2015,27.83
10/15/2015,28.23
10/16/2015,28.66
10/17/2015,29.03
10/18/2015,28.92
10/19/2015,28.87
10/20/2015,29.4
10/21/2015,29.65
10/22/2015,29.8
10/23/2015,29.71
10/24/2015,29.75
10/25/2015,29.66
10/26/2015,30.09
10/27/2015,29.91
10/28/2015,29.66
10/29/2015,29.75
10/30/2015,30.1
10/31/2015,30.16
11/1/2015,29.63
11/2/2015,29.79
11/3/2015,29.82
11/4/2015,30.41
11/5/2015,30.51
11/6/2015,30.5
11/7/2015,30.53
11/8/2015,30.99
11/9/2015,30.83
11/10/2015,30.3
11/11/2015,31
11/12/2015,30.95
11/13/2015,31
11/14/2015,31.61
11/15/2015,31.91
11/16/2015,31.84
11/17/2015,31.77
11/18/2015,31.5
11/19/2015,31.66
11/20/2015,31.33
11/21/2015,30.63
11/22/2015,31.32
11/23/2015,31.31
11/24/2015,30.8
11/25/2015,31.09
11/26/2015,32.22
11/27/2015,31.63
11/28/2015,31.94
11/29/2015,32.46
11/30/2015,32.24
12/1/2015,32.3
12/2/2015,31.5
12/3/2015,31.9
12/4/2015,31.35
12/5/2015,31.75
12/6/2015,31.55
12/7/2015,31.6
12/8/2015,31.55
12/9/2015,31.6
12/10/2015,31.8
12/11/2015,32.1
12/12/2015,31.6
12/13/2015,31.7
12/14/2015,31.45
12/15/2015,31.35
12/16/2015,31.45
12/17/2015,30.7
12/18/2015,30.6
12/19/2015,30.8
12/20/2015,31.3
12/21/2015,32.1
12/22/2015,32.25
12/23/2015,33.4
12/24/2015,33.4
12/25/2015,34.5
12/26/2015,34.5
12/27/2015,34.55
12/28/2015,34.5
12/29/2015,35.5
12/30/2015,35.05
12/31/2015,34.75
1/1/2016,34.7
1/2/2016,34.9
1/3/2016,34.95
1/4/2016,33.9
1/5/2016,34.55
1/6/2016,33.95
1/7/2016,33.5
1/8/2016,32.25
1/9/2016,33.1
1/10/2016,33.8
1/11/2016,32.65
1/12/2016,32.1
1/13/2016,32.6
1/14/2016,32.35
1/15/2016,32
1/16/2016,31.75
1/17/2016,32
1/18/2016,31.9
1/19/2016,33.2
1/20/2016,33.45
1/21/2016,34.7
1/22/2016,35.1
1/23/2016,35.3
1/24/2016,35.45
1/25/2016,34.55
1/26/2016,34.2
1/27/2016,33.65
1/28/2016,34.75
1/29/2016,34.2
1/30/2016,34
1/31/2016,33.8
2/1/2016,33.3
2/2/2016,34.15
2/3/2016,34.3
2/4/2016,34
2/5/2016,34.25
2/6/2016,33.9
2/7/2016,33.8
2/8/2016,33.9
2/9/2016,34.3
2/10/2016,34.1
2/11/2016,34.3
2/12/2016,34.15
2/13/2016,34.25
2/14/2016,34
2/15/2016,34.15
2/16/2016,33.75
2/17/2016,33
2/18/2016,33.05
2/19/2016,32.9
2/20/2016,32.65
2/21/2016,32.5
2/22/2016,31.05
2/23/2016,31
2/24/2016,31.35
2/25/2016,31.35
2/26/2016,31.4
2/27/2016,31.5
2/28/2016,31.25
2/29/2016,31.2
3/1/2016,30.85
3/2/2016,31.35
3/3/2016,31.35
3/4/2016,31.4
3/5/2016,31.45
3/6/2016,31.35
3/7/2016,30.4
3/8/2016,29.75
3/9/2016,29.4
3/10/2016,29.3
3/11/2016,29.45
3/12/2016,29.55
3/13/2016,29.55
3/14/2016,30.15
3/15/2016,30.4
3/16/2016,30.55
3/17/2016,30.1
3/18/2016,30.2
3/19/2016,30.6
3/20/2016,30.6
3/21/2016,30.15
3/22/2016,30.3
3/23/2016,30.2
3/24/2016,30.85
3/25/2016,30.8
3/26/2016,30.55
3/27/2016,30.95
3/28/2016,31.15
3/29/2016,31.45
3/30/2016,31.85
3/31/2016,31.55
4/1/2016,31
4/2/2016,30.8
4/3/2016,30.35
4/4/2016,30.65
4/5/2016,30.7
4/6/2016,30.3
4/7/2016,30.2
4/8/2016,30.7
4/9/2016,30.5
4/10/2016,30.4
4/11/2016,30.95
4/12/2016,30.9
4/13/2016,30.7
4/14/2016,31
4/15/2016,31.2
4/16/2016,30.7
4/17/2016,30.3
4/18/2016,29.8
4/19/2016,30.05
4/20/2016,30.1
4/21/2016,29.4
4/22/2016,29.1
4/23/2016,28.8
4/24/2016,28.9
4/25/2016,27.95
4/26/2016,27.5
4/27/2016,26.9
4/28/2016,26.45
4/29/2016,25.75
4/30/2016,24.6
5/1/2016,24.5
5/2/2016,25.3
5/3/2016,25
5/4/2016,24.65
5/5/2016,23.5
5/6/2016,23.4
5/7/2016,24.7
5/8/2016,23.35
5/9/2016,22.5
5/10/2016,23.45
5/11/2016,24.8
5/12/2016,25
5/13/2016,24.4
5/14/2016,23.75
5/15/2016,23.65
5/16/2016,23.3
5/17/2016,23.5
5/18/2016,24.25
5/19/2016,24.2
5/20/2016,24.05
5/21/2016,24.65
5/22/2016,24.75
5/23/2016,23.6
5/24/2016,23.05
5/25/2016,23.05
5/26/2016,23.6
5/27/2016,23.55
5/28/2016,23.35
5/29/2016,23.9
5/30/2016,23.65
5/31/2016,22.75
6/1/2016,23.2
6/2/2016,22.45
6/3/2016,21.65
6/4/2016,21.95
6/5/2016,21.5
6/6/2016,22.3
6/7/2016,21.4
6/8/2016,22.15
6/9/2016,21.9
6/10/2016,19.7
6/11/2016,20.1
6/12/2016,19.85
6/13/2016,20.6
6/14/2016,20.35
6/15/2016,20.5
6/16/2016,20.85
6/17/2016,21.05
6/18/2016,20.7
6/19/2016,20.5
6/20/2016,20.4
6/21/2016,20.8
6/22/2016,15.2
6/23/2016,15.1
6/24/2016,16.25
6/25/2016,16.1
6/26/2016,16.15
6/27/2016,15.5
6/28/2016,14.45
6/29/2016,14.05
6/30/2016,13.6
7/1/2016,13.25
7/2/2016,13.3
7/3/2016,13.15
7/4/2016,13
7/5/2016,13.05
7/6/2016,12.85
7/7/2016,12.55
7/8/2016,12.8
7/9/2016,12.9
7/10/2016,13.05
7/11/2016,12.85
7/12/2016,13.45
7/13/2016,13.4
7/14/2016,14.15
7/15/2016,14.5
7/16/2016,14.4
7/17/2016,13.8
7/18/2016,13.35
7/19/2016,14.1
7/20/2016,14.2
7/21/2016,15.2
7/22/2016,16.05
7/23/2016,16.95
7/24/2016,16.65
7/25/2016,15.65
7/26/2016,15.35
7/27/2016,15.8
7/28/2016,15.9
7/29/2016,15.15
7/30/2016,15.4
7/31/2016,15.5
8/1/2016,15
8/2/2016,14.7
8/3/2016,14.7
8/4/2016,15.9
8/5/2016,15.8
8/6/2016,16.05
8/7/2016,15.2
8/8/2016,14
8/9/2016,13.85
8/10/2016,13.75
8/11/2016,13.85
8/12/2016,13.75
8/13/2016,13.75
8/14/2016,13.75
8/15/2016,13.6
8/16/2016,14.25
8/17/2016,14
8/18/2016,14.15
8/19/2016,14.3
8/20/2016,14.05
8/21/2016,14.7
8/22/2016,14.75
8/23/2016,13.9
8/24/2016,13.9
8/25/2016,13.45
8/26/2016,12.85
8/27/2016,11.9
8/28/2016,12.2
8/29/2016,12.3
8/30/2016,11.8
8/31/2016,11.4
9/1/2016,11
9/2/2016,11.65
9/3/2016,12.2
9/4/2016,12.55
9/5/2016,12.45
9/6/2016,12.95
9/7/2016,12.75
9/8/2016,12.7
9/9/2016,13.2
9/10/2016,13.85
9/11/2016,14.9
9/12/2016,16.15
9/13/2016,15.4
9/14/2016,14.25
9/15/2016,14
9/16/2016,14.3
9/17/2016,14.45
9/18/2016,14.25
9/19/2016,14.35
9/20/2016,14.65
9/21/2016,15.25
9/22/2016,15.25
9/23/2016,15.15
9/24/2016,15.8
9/25/2016,15.1
9/26/2016,15.25
9/27/2016,15.25
9/28/2016,14.85
9/29/2016,15.4
9/30/2016,14.9
10/1/2016,14.4
10/2/2016,14.1
10/3/2016,14.85
10/4/2016,15.1
10/5/2016,15.4
10/6/2016,15
10/7/2016,14.45
10/8/2016,14.1
10/9/2016,13.8
10/10/2016,13.9
10/11/2016,13.95
10/12/2016,14.1
10/13/2016,14.45
10/14/2016,13.65
10/15/2016,13.75
10/16/2016,13.4
10/17/2016,13.2
10/18/2016,13.25
10/19/2016,13.4
10/20/2016,13.2
10/21/2016,13.15
10/22/2016,12.85
10/23/2016,12.85
10/24/2016,12.6
10/25/2016,12.8
10/26/2016,13.5
10/27/2016,13.95
10/28/2016,13.35
10/29/2016,13.75
10/30/2016,14.2
10/31/2016,13.75
11/1/2016,13.45
11/2/2016,13.9
11/3/2016,13.85
11/4/2016,14.25
11/5/2016,14.65
11/6/2016,14.4
11/7/2016,14.5
11/8/2016,14.4
11/9/2016,14.3
11/10/2016,14.85
11/11/2016,15.45
11/12/2016,15.75
11/13/2016,15
11/14/2016,14.75
11/15/2016,15.75
11/16/2016,15.75
11/17/2016,15.95
11/18/2016,15.7
11/19/2016,15.55
11/20/2016,15.7
11/21/2016,15.65
11/22/2016,14.75
11/23/2016,15.05
11/24/2016,14.75
11/25/2016,14.2
11/26/2016,14.15
11/27/2016,14.05
11/28/2016,14.15
11/29/2016,13.8
11/30/2016,13.9
12/1/2016,13.95
12/2/2016,13.6
12/3/2016,13.5
12/4/2016,14.05
12/5/2016,14.15
12/6/2016,15.25
12/7/2016,15.4
12/8/2016,16.35
12/9/2016,16.45
12/10/2016,16.45
12/11/2016,16.8
12/12/2016,16.7
12/13/2016,16.5
12/14/2016,16.95
12/15/2016,17.15
12/16/2016,17.4
12/17/2016,17.55
12/18/2016,17.25
12/19/2016,17
12/20/2016,17.15
12/21/2016,17.2
12/22/2016,17.25
12/23/2016,17.2
12/24/2016,17.2
12/25/2016,17.45
12/26/2016,16.4
12/27/2016,16.5
12/28/2016,16.55
12/29/2016,16.3
12/30/2016,17.2
12/31/2016,16.8
1/1/2017,16.05
1/2/2017,16.45
1/3/2017,16.3
1/4/2017,16.4
1/5/2017,16.55
1/6/2017,16.6
1/7/2017,16.6
1/8/2017,16.6
1/9/2017,16.05
1/10/2017,15.6
1/11/2017,15.2
1/12/2017,15.25
1/13/2017,15.05
1/14/2017,14.45
1/15/2017,14.85
1/16/2017,14.85
1/17/2017,14.8
1/18/2017,14.55
1/19/2017,14.75
1/20/2017,14.7
1/21/2017,14.65
1/22/2017,14.45
1/23/2017,14.95
1/24/2017,15.65
1/25/2017,15.45
1/26/2017,15.75
1/27/2017,15.6
1/28/2017,16
1/29/2017,16.25
1/30/2017,16.6
1/31/2017,17.2
2/1/2017,16.6
2/2/2017,16.5
2/3/2017,15.85
2/4/2017,15.6
2/5/2017,16.15
2/6/2017,15.9
2/7/2017,15.75
2/8/2017,15.85
2/9/2017,16.8
2/10/2017,17.3
2/11/2017,17.15
2/12/2017,17.35
2/13/2017,17.4
2/14/2017,17
2/15/2017,17.05
2/16/2017,16.7
2/17/2017,16.85
2/18/2017,16.35
2/19/2017,16.45
2/20/2017,15.95
2/21/2017,15.55
2/22/2017,15.5
2/23/2017,15.25
2/24/2017,15.7
2/25/2017,15.7
2/26/2017,15.35
2/27/2017,16.3
2/28/2017,16.05
3/1/2017,16.55
3/2/2017,17.15
3/3/2017,17.3
3/4/2017,17.2
3/5/2017,17.5
3/6/2017,16.9
3/7/2017,17.45
3/8/2017,17.45
3/9/2017,17.5
3/10/2017,17.7
3/11/2017,18.1
3/12/2017,18.35
3/13/2017,18.55
3/14/2017,18.85
3/15/2017,19
3/16/2017,19.2
3/17/2017,19.15
3/18/2017,18.7
3/19/2017,19.15
3/20/2017,18.95
3/21/2017,18.8
3/22/2017,19.05
3/23/2017,19.25
3/24/2017,19.3
3/25/2017,19.75
3/26/2017,19.9
3/27/2017,19.9
3/28/2017,19.8
3/29/2017,20.05
3/30/2017,20.1
3/31/2017,19.8
4/1/2017,19.95
4/2/2017,20
4/3/2017,20.65
4/4/2017,20.75
4/5/2017,21.35
4/6/2017,20.4
4/7/2017,19.9
4/8/2017,20.15
4/9/2017,20.45
4/10/2017,20.5
4/11/2017,19.86
4/12/2017,19.76
4/13/2017,20.09
4/14/2017,19.97
4/15/2017,19.7
4/16/2017,19.6
4/17/2017,19.61
4/18/2017,18.75
4/19/2017,18.41
4/20/2017,18.86
4/21/2017,19.27
4/22/2017,20.15
4/23/2017,19.81
4/24/2017,19.64
4/25/2017,19.81
4/26/2017,19.8
4/27/2017,19.7
4/28/2017,17.83
4/29/2017,18.71
4/30/2017,17.83
5/1/2017,18.72
5/2/2017,19.24
5/3/2017,19.26
5/4/2017,19.24
5/5/2017,19
5/6/2017,19.18
5/7/2017,18.42
5/8/2017,18.38
5/9/2017,18.13
5/10/2017,15.66
5/11/2017,15.19
5/12/2017,15.54
5/13/2017,15.68
5/14/2017,14.74
5/15/2017,14.05
5/16/2017,13.49
5/17/2017,13.29
5/18/2017,13.94
5/19/2017,13.88
5/20/2017,14.16
5/21/2017,13.45
5/22/2017,13.84
5/23/2017,13.96
5/24/2017,13.65
5/25/2017,14.22
5/26/2017,14.26
5/27/2017,14.63
5/28/2017,14.27
5/29/2017,14.3
5/30/2017,15.12
5/31/2017,15.27
6/1/2017,14.86
6/2/2017,14.51
6/3/2017,14.07
6/4/2017,13.96
6/5/2017,13.37
6/6/2017,12.98
6/7/2017,12.34
6/8/2017,12.26
6/9/2017,12.68
6/10/2017,12.2
6/11/2017,12.42
6/12/2017,12.28
6/13/2017,12.89
6/14/2017,13.06
6/15/2017,13.54
6/16/2017,14.12
6/17/2017,14.57
6/18/2017,13.95
6/19/2017,13.73
6/20/2017,14.03
6/21/2017,14.13
6/22/2017,14.31
6/23/2017,14.1
6/24/2017,14.11
6/25/2017,14.46
6/26/2017,13.51
6/27/2017,13.79
6/28/2017,14.25
6/29/2017,14.01
6/30/2017,14.01
7/1/2017,14.19
7/2/2017,14.12
