Date,Close
11/25/2016,102.87
11/26/2016,101.48
11/27/2016,101.35
11/28/2016,101.82
11/29/2016,100.6
11/30/2016,98.54
12/1/2016,100.65
12/2/2016,99.36
12/3/2016,98.54
12/4/2016,100.44
12/5/2016,98.66
12/6/2016,99.42
12/7/2016,100.95
12/8/2016,102.11
12/9/2016,100.35
12/10/2016,99.7
12/11/2016,101.37
12/12/2016,100.8
12/13/2016,100.39
12/14/2016,100.35
12/15/2016,100.24
12/16/2016,102.17
12/17/2016,101.21
12/18/2016,100.89
12/19/2016,100.24
12/20/2016,100.15
12/21/2016,99.46
12/22/2016,101.15
12/23/2016,99.84
12/24/2016,99.23
12/25/2016,100.33
12/26/2016,100.06
12/27/2016,99.62
12/28/2016,98.76
12/29/2016,101.15
12/30/2016,102.48
12/31/2016,101.79
1/1/2017,99.97
1/2/2017,101.68
1/3/2017,102.07
1/4/2017,102.44
1/5/2017,102.92
1/6/2017,105.04
1/7/2017,104.34
1/8/2017,103.93
1/9/2017,104.06
1/10/2017,104.07
1/11/2017,102.89
1/12/2017,102.11
1/13/2017,102.2
1/14/2017,99.69
1/15/2017,99.98
1/16/2017,99.47
1/17/2017,99.36
1/18/2017,100.24
1/19/2017,99.94
1/20/2017,101.91
1/21/2017,102.47
1/22/2017,103.98
1/23/2017,104.35
1/24/2017,104.33
1/25/2017,106.31
1/26/2017,108.75
1/27/2017,108.85
1/28/2017,107.06
1/29/2017,106.1
1/30/2017,107.15
1/31/2017,105.89
2/1/2017,106.34
2/2/2017,104.45
2/3/2017,104.26
2/4/2017,103.96
2/5/2017,104.77
2/6/2017,104.81
2/7/2017,105.33
2/8/2017,104.04
2/9/2017,105.34
2/10/2017,104.78
2/11/2017,106.02
2/12/2017,106.03
2/13/2017,108.04
2/14/2017,108.25
2/15/2017,110
2/16/2017,110.2
2/17/2017,110.3
2/18/2017,110.69
2/19/2017,112.13
2/20/2017,111.48
2/21/2017,111.09
2/22/2017,110.7
2/23/2017,111.18
2/24/2017,113.51
2/25/2017,112.62
2/26/2017,112.63
2/27/2017,113.56
2/28/2017,112.97
3/1/2017,112.75
3/2/2017,114.09
3/3/2017,115.94
3/4/2017,116.56
3/5/2017,113.98
3/6/2017,114.16
3/7/2017,112.68
3/8/2017,112.12
3/9/2017,112.75
3/10/2017,112.85
3/11/2017,112.48
3/12/2017,112.48
3/13/2017,111.99
3/14/2017,112.39
3/15/2017,111.94
3/16/2017,112
3/17/2017,111.93
3/18/2017,112.33
3/19/2017,112.58
3/20/2017,112.45
3/21/2017,111.92
3/22/2017,112.02
3/23/2017,110.85
3/24/2017,109.87
3/25/2017,110.26
3/26/2017,110.97
3/27/2017,110.68
3/28/2017,109.6
3/29/2017,109.46
3/30/2017,110.67
3/31/2017,109.26
4/1/2017,109.36
4/2/2017,109.53
4/3/2017,109.79
4/4/2017,111.62
4/5/2017,110.4
4/6/2017,112.77
4/7/2017,113.63
4/8/2017,115.21
4/9/2017,116.04
4/10/2017,116.94
4/11/2017,116.24
4/12/2017,117.66
4/13/2017,116.91
4/14/2017,116.13
4/15/2017,114.78
4/16/2017,116.02
4/17/2017,116.89
4/18/2017,112.86
4/19/2017,111.15
4/20/2017,112.61
4/21/2017,113.44
4/22/2017,116.19
4/23/2017,117.13
4/24/2017,116.18
4/25/2017,118.9
4/26/2017,118.27
4/27/2017,117.85
4/28/2017,111.61
4/29/2017,114.16
4/30/2017,113.19
5/1/2017,113.04
5/2/2017,114.76
5/3/2017,114.83
5/4/2017,116.1
5/5/2017,115.18
5/6/2017,115.45
5/7/2017,116.71
5/8/2017,117.05
5/9/2017,116
5/10/2017,118
5/11/2017,116.7
5/12/2017,116.85
5/13/2017,117.12
5/14/2017,117.11
5/15/2017,116.19
5/16/2017,115.42
5/17/2017,111.87
5/18/2017,113.03
5/19/2017,112.08
5/20/2017,112.55
5/21/2017,113.9
5/22/2017,116.1
5/23/2017,116.61
5/24/2017,115.49
5/25/2017,115.74
5/26/2017,112.87
5/27/2017,114.33
5/28/2017,111.98
5/29/2017,111.86
5/30/2017,111.97
5/31/2017,112.21
6/1/2017,113.39
6/2/2017,112.2
6/3/2017,110.62
6/4/2017,109.45
6/5/2017,109.22
6/6/2017,107
6/7/2017,104.22
6/8/2017,100.35
6/9/2017,105.83
6/10/2017,106.52
6/11/2017,107.3
6/12/2017,109.65
6/13/2017,108.97
6/14/2017,106.33
6/15/2017,109.61
6/16/2017,110.56
6/17/2017,111.42
6/18/2017,112.67
6/19/2017,112.8
6/20/2017,112.65
6/21/2017,112.42
6/22/2017,111.76
6/23/2017,110.91
6/24/2017,111.01
6/25/2017,111.04
6/26/2017,110.6
6/27/2017,111.12
6/28/2017,110.55
6/29/2017,111.09
6/30/2017,110.81
7/1/2017,110.9
7/2/2017,110.13
7/3/2017,111.52
7/4/2017,111.3
7/5/2017,111.8
7/6/2017,112.66
7/7/2017,111.41
7/8/2017,110.95
7/9/2017,111.51
7/10/2017,109.44
7/11/2017,109.2
7/12/2017,110.2
7/13/2017,110.66
7/14/2017,112.59
7/15/2017,113.51
7/16/2017,113.68
7/17/2017,114.29
7/18/2017,115.25
7/19/2017,113.59
7/20/2017,113.5
7/21/2017,112.78
7/22/2017,112.84
7/23/2017,114.01
7/24/2017,114.33
7/25/2017,114
7/26/2017,114.85
7/27/2017,114.01
7/28/2017,113.81
7/29/2017,114.75
7/30/2017,114.73
7/31/2017,114.09
8/1/2017,114.48
8/2/2017,114.96
8/3/2017,113.12
8/4/2017,110
8/5/2017,109.99
8/6/2017,108.66
8/7/2017,108.23
8/8/2017,107.79
8/9/2017,110.14
8/10/2017,110.28
8/11/2017,110.71
8/12/2017,111.03
8/13/2017,112.51
8/14/2017,111.96
8/15/2017,112.52
8/16/2017,114.75
8/17/2017,115
8/18/2017,114.96
8/19/2017,116.86
8/20/2017,117.16
8/21/2017,116.6
8/22/2017,130.06
8/23/2017,132.04
8/24/2017,129.9
8/25/2017,131.75
8/26/2017,132.45
8/27/2017,131.68
8/28/2017,133.36
8/29/2017,135.1
8/30/2017,137.24
8/31/2017,139.92
9/1/2017,139.3
9/2/2017,136.97
9/3/2017,136.38
9/4/2017,134.14
9/5/2017,134.33
9/6/2017,135
9/7/2017,133.44
9/8/2017,134.99
9/9/2017,133.59
9/10/2017,134.04
9/11/2017,131.34
9/12/2017,133.2
9/13/2017,134.68
9/14/2017,135.5
9/15/2017,135.04
9/16/2017,133.91
9/17/2017,134.09
9/18/2017,133.85
9/19/2017,132.73
9/20/2017,132.79
9/21/2017,132.62
9/22/2017,131.57
9/23/2017,132.2
9/24/2017,132.04
9/25/2017,132.47
9/26/2017,134.82
9/27/2017,135.94
9/28/2017,137.21
9/29/2017,138.04
9/30/2017,137.07
10/1/2017,135.08
10/2/2017,135.72
10/3/2017,141.74
10/4/2017,141.65
10/5/2017,140.97
10/6/2017,139.24
10/7/2017,140.92
10/8/2017,142.02
10/9/2017,140.23
10/10/2017,139.22
10/11/2017,139.94
10/12/2017,140.4
10/13/2017,139.3
10/14/2017,139.64
10/15/2017,141.65
10/16/2017,142.53
10/17/2017,142.98
10/18/2017,142.45
10/19/2017,141.02
10/20/2017,141.61
10/21/2017,143.54
10/22/2017,143.56
10/23/2017,144.88
10/24/2017,145.06
10/25/2017,144.3
10/26/2017,142.57
10/27/2017,141.63
10/28/2017,139.85
10/29/2017,140.84
10/30/2017,141.26
10/31/2017,141.29
11/1/2017,143.21
11/2/2017,144.65
11/3/2017,146.39
